MGYP000394336388	22665
MGYP000394770675	22666
MGYP000395092737	22667
MGYP000395893498	22668
MGYP000396578228	22669
MGYP000396881103	22670
MGYP000397264771	22671
MGYP000397700981	22672
MGYP000398026801	22673
MGYP000399090810	22674
MGYP000399644775	22675
MGYP000399939490	22676
MGYP000400426508	22677
MGYP000400758221	22678
MGYP000401129757	22679
MGYP000402004012	22680
MGYP000402580978	22681
MGYP000402863453	22682
MGYP000403174974	22683
MGYP000403548857	22684
MGYP000403900361	22685
MGYP000404834808	22686
MGYP000405509900	22687
MGYP000405785425	22688
MGYP000406208800	22689
MGYP000406746731	22690
MGYP000407058271	22691
MGYP000408220591	22692
MGYP000408527573	22693
MGYP000408786093	22694
MGYP000409130300	22695
MGYP000409685423	22696
MGYP000410234673	22697
MGYP000411199537	22698
MGYP000411480852	22699
MGYP000178985648	23800
MGYP000179438463	23801
MGYP000179765182	23802
MGYP000180376506	23803
MGYP000181311097	23804
MGYP000181589512	23805
MGYP000181899569	23806
MGYP000182343990	23807
MGYP000182674473	23808
MGYP000183178645	23809
MGYP000184200043	23810
MGYP000184544664	23811
MGYP000185027499	23812
MGYP000185509780	23813
MGYP000185920073	23814
MGYP000186927690	23815
MGYP000187358483	23816
MGYP000187610311	23817
MGYP000188116150	23818
MGYP000188409843	23819
MGYP000188671042	23820
MGYP000189554325	23821
MGYP000190257185	23822
MGYP000190707733	23823
MGYP000191129409	23824
MGYP000191541775	23825
MGYP000192307506	23826
MGYP000193069354	23827
MGYP000193361925	23828
MGYP000193747884	23829
MGYP000194212499	23830
MGYP000194555083	23831
MGYP000195678784	23832
MGYP000196222625	23833
MGYP000196567159	23834
MGYP000196887221	23835
MGYP000197254987	23836
MGYP000197540763	23837
MGYP000198444644	23838
MGYP000199104281	23839
MGYP000199420838	23840
MGYP000199793397	23841
MGYP000200174822	23842
MGYP000200452349	23843
MGYP000202075443	23845
MGYP000202395422	23846
MGYP000202714846	23847
MGYP000203200209	23848
MGYP000203595456	23849
MGYP000204603061	23850
MGYP000205020592	23851
MGYP000205353206	23852
MGYP000206139649	23854
MGYP000206486021	23855
MGYP000207279362	23856
MGYP000207849237	23857
MGYP000208127195	23858
MGYP000208490590	23859
MGYP000208983070	23860
MGYP000209266710	23861
MGYP000209804104	23862
MGYP000210793243	23863
MGYP000211087238	23864
MGYP000211413141	23865
MGYP000211830188	23866
MGYP000212170556	23867
MGYP000212918235	23868
MGYP000213732796	23869
MGYP000213981612	23870
MGYP000214365432	23871
MGYP000214777952	23872
MGYP000215107489	23873
MGYP000215621249	23874
MGYP000216676814	23875
MGYP000216957475	23876
MGYP000217370999	23877
MGYP000217856840	23878
MGYP000218137958	23879
MGYP000219092753	23880
MGYP000219746564	23881
MGYP000220079817	23882
MGYP000220404081	23883
MGYP000220879507	23884
MGYP000221305765	23885
MGYP000222441808	23886
MGYP000222761637	23887
MGYP000223140980	23888
MGYP000223575661	23889
MGYP000223944393	23890
MGYP000224488187	23891
MGYP000225325774	23892
MGYP000225715957	23893
MGYP000225982867	23894
MGYP000226458135	23895
MGYP000226875720	23896
MGYP000227163951	23897
MGYP000228436293	23898
MGYP000228831186	23899
MGYP000480594817	24400
MGYP000481691107	24401
MGYP000482205922	24402
MGYP000482492103	24403
MGYP000482853272	24404
MGYP000483308789	24405
MGYP000483590100	24406
MGYP000484658432	24407
MGYP000485160231	24408
MGYP000485385610	24409
MGYP000485743235	24410
MGYP000486115442	24411
MGYP000486383122	24412
MGYP000486732186	24413
MGYP000487831233	24414
MGYP000488149218	24415
MGYP000488428846	24416
MGYP000488735883	24417
MGYP000489179353	24418
MGYP000489509449	24419
MGYP000490803649	24420
MGYP000491163580	24421
MGYP000491448391	24422
MGYP000491873917	24423
MGYP000492291268	24424
MGYP000492884322	24425
MGYP000493834437	24426
MGYP000494151308	24427
MGYP000494569832	24428
MGYP000494947772	24429
MGYP000495349779	24430
MGYP000496089272	24431
MGYP000496905064	24432
MGYP000497147934	24433
MGYP000497448536	24434
MGYP000497833753	24435
MGYP000498254240	24436
MGYP000498811173	24437
MGYP000499686233	24438
MGYP000499985999	24439
MGYP000500314530	24440
MGYP000500809760	24441
MGYP000501156972	24442
MGYP000501645311	24443
MGYP000502625090	24444
MGYP000502941495	24445
MGYP000503204893	24446
MGYP000503658629	24447
MGYP000504070533	24448
MGYP000504397690	24449
MGYP000505111118	24450
MGYP000505699888	24451
MGYP000506032534	24452
MGYP000506400435	24453
MGYP000506813845	24454
MGYP000507065415	24455
MGYP000507882310	24456
MGYP000508727602	24457
MGYP000509034661	24458
MGYP000509373058	24459
MGYP000509745010	24460
MGYP000510065690	24461
MGYP000510785470	24462
MGYP000511559947	24463
MGYP000511863681	24464
MGYP000512248203	24465
MGYP000512672373	24466
MGYP000513026978	24467
MGYP000513731768	24468
MGYP000514542364	24469
MGYP000514876021	24470
MGYP000515390658	24471
MGYP000515869407	24472
MGYP000516430148	24473
MGYP000517338817	24474
MGYP000517642250	24475
MGYP000517988796	24476
MGYP000518300004	24477
MGYP000518790394	24478
MGYP000519211717	24479
MGYP000520396300	24480
MGYP000520659853	24481
MGYP000521067506	24482
MGYP000521515659	24483
MGYP000521861176	24484
MGYP000522659769	24485
MGYP000523490056	24486
MGYP000523805687	24487
MGYP000524172766	24488
MGYP000524588908	24489
MGYP000524868417	24490
MGYP000525849087	24491
MGYP000526456702	24492
MGYP000526963583	24493
MGYP000527345412	24494
MGYP000527678731	24495
MGYP000528255198	24496
MGYP000529206270	24497
MGYP000529482328	24498
MGYP000529917600	24499
MGYP000249136973	25500
MGYP000249454344	25501
MGYP000249867711	25502
MGYP000250380417	25503
MGYP000250828111	25504
MGYP000251837506	25505
MGYP000252185619	25506
MGYP000252433128	25507
MGYP000252753480	25508
MGYP000253176974	25509
MGYP000253536401	25510
MGYP000254331330	25511
MGYP000255059170	25512
MGYP000255315150	25513
MGYP000255708526	25514
MGYP000256134205	25515
MGYP000256478038	25516
MGYP000257154534	25517
MGYP000257993013	25518
MGYP000258267446	25519
MGYP000258650283	25520
MGYP000259015404	25521
MGYP000259308461	25522
MGYP000260063451	25523
MGYP000260866257	25524
MGYP000261210396	25525
MGYP000261669899	25526
MGYP000262174650	25527
MGYP000262573877	25528
MGYP000263752934	25529
MGYP000264089345	25530
MGYP000264492347	25531
MGYP000264885874	25532
MGYP000265201365	25533
MGYP000265589275	25534
MGYP000267071183	25536
MGYP000267387877	25537
MGYP000267832345	25538
MGYP000268176378	25539
MGYP000268855407	25540
MGYP000269780357	25541
MGYP000270144639	25542
MGYP000270515190	25543
MGYP000270937909	25544
MGYP000271267489	25545
MGYP000272565443	25546
MGYP000272913573	25547
MGYP000273292105	25548
MGYP000273720862	25549
MGYP000274079603	25550
MGYP000274624003	25551
MGYP000275678651	25552
MGYP000275939002	25553
MGYP000276334870	25554
MGYP000276794691	25555
MGYP000277140524	25556
MGYP000278086659	25557
MGYP000278732044	25558
MGYP000278978679	25559
MGYP000279355283	25560
MGYP000279769386	25561
MGYP000280091549	25562
MGYP000280795923	25563
MGYP000281580497	25564
MGYP000282258486	25566
MGYP000282620348	25567
MGYP000282955669	25568
MGYP000284461077	25570
MGYP000284778713	25571
MGYP000285189811	25572
MGYP000285630095	25573
MGYP000286027925	25574
MGYP000287330103	25575
MGYP000287330103	28693
MGYP000287330103	15778
MGYP000287703245	25576
MGYP000288164223	25577
MGYP000288612690	25578
MGYP000289544826	25580
MGYP000290448049	25581
MGYP000290713619	25582
MGYP000291205853	25583
MGYP000291613220	25584
MGYP000291990688	25585
MGYP000291990688	20360
MGYP000291990688	33276
MGYP000292569234	25586
MGYP000293478432	25587
MGYP000293882586	25588
MGYP000294280713	25589
MGYP000294605784	25590
MGYP000294997677	25591
MGYP000295771332	25592
MGYP000296546858	25593
MGYP000296959542	25594
MGYP000297367859	25595
MGYP000297758033	25596
MGYP000298263180	25597
MGYP000299258087	25598
MGYP000299544786	25599
MGYP000549310812	26100
MGYP000549935866	26101
MGYP000550195863	26102
MGYP000550620056	26103
MGYP000551082638	26104
MGYP000551359893	26105
MGYP000552359342	26106
MGYP000552946145	26107
MGYP000553248239	26108
MGYP000553624278	26109
MGYP000554007043	26110
MGYP000554289813	26111
MGYP000554899749	26112
MGYP000555793429	26113
MGYP000556124055	26114
MGYP000556511754	26115
MGYP000556902848	26116
MGYP000557236519	26117
MGYP000558085250	26118
MGYP000558866544	26119
MGYP000559255353	26120
MGYP000559584597	26121
MGYP000559981251	26122
MGYP000560579716	26123
MGYP000561626485	26124
MGYP000561980390	26125
MGYP000562370078	26126
MGYP000562766867	26127
MGYP000563059479	26128
MGYP000563488502	26129
MGYP000564606660	26130
MGYP000564931693	26131
MGYP000565309721	26132
MGYP000565689769	26133
MGYP000566032606	26134
MGYP000566465953	26135
MGYP000567506195	26136
MGYP000567880198	26137
MGYP000568267379	26138
MGYP000568636479	26139
MGYP000569053656	26140
MGYP000569767229	26141
MGYP000570579151	26142
MGYP000570951038	26143
MGYP000571309863	26144
MGYP000571792881	26145
MGYP000572224963	26146
MGYP000573349392	26147
MGYP000573675058	26148
MGYP000574153054	26149
MGYP000574515042	26150
MGYP000574849238	26151
MGYP000575393280	26152
MGYP000576435125	26153
MGYP000576737073	26154
MGYP000577203891	26155
MGYP000577643613	26156
MGYP000577933804	26157
MGYP000578854304	26158
MGYP000578854304	7280
MGYP000578854304	21915
MGYP000578854304	28689
MGYP000578854304	41707
MGYP000578854304	13182
MGYP000578854304	7499
MGYP000578854304	31918
MGYP000579485652	26159
MGYP000579752701	26160
MGYP000580168203	26161
MGYP000580547367	26162
MGYP000580838145	26163
MGYP000582346838	26165
MGYP000582768734	26166
MGYP000583070044	26167
MGYP000583474136	26168
MGYP000583780763	26169
MGYP000584586457	26170
MGYP000585198835	26171
MGYP000585508217	26172
MGYP000585882250	26173
MGYP000586221906	26174
MGYP000586648113	26175
MGYP000588185778	26177
MGYP000588505452	26178
MGYP000588936488	26179
MGYP000589300251	26180
MGYP000589621209	26181
MGYP000590057861	26182
MGYP000591042111	26183
MGYP000591416460	26184
MGYP000591754497	26185
MGYP000592208609	26186
MGYP000592540558	26187
MGYP000592821338	26188
MGYP000594003438	26189
MGYP000594289888	26190
MGYP000594543667	26191
MGYP000594840529	26192
MGYP000595260203	26193
MGYP000595559128	26194
MGYP000596064850	26195
MGYP000597031659	26196
MGYP000597286773	26197
MGYP000597688799	26198
MGYP000597688799	40510
MGYP000597688799	17886
MGYP000598043843	26199
MGYP000318986397	27200
MGYP000319848143	27201
MGYP000320165616	27202
MGYP000320518505	27203
MGYP000320945864	27204
MGYP000321313343	27205
MGYP000321966175	27206
MGYP000322775446	27207
MGYP000323066435	27208
MGYP000323497446	27209
MGYP000323856784	27210
MGYP000324283386	27211
MGYP000325103889	27212
MGYP000325801676	27213
MGYP000326160521	27214
MGYP000326523533	27215
MGYP000327528118	27217
MGYP000328588129	27218
MGYP000328903414	27219
MGYP000329295664	27220
MGYP000329682907	27221
MGYP000330049916	27222
MGYP000330049916	35284
MGYP000330633769	27223
MGYP000331636962	27224
MGYP000331973624	27225
MGYP000332444760	27226
MGYP000332947171	27227
MGYP000333166325	27228
MGYP000333855571	27229
MGYP000334590981	27230
MGYP000334882198	27231
MGYP000335227545	27232
MGYP000335584751	27233
MGYP000335986724	27234
MGYP000336557348	27235
MGYP000337439888	27236
MGYP000337748511	27237
MGYP000338124502	27238
MGYP000338388920	27239
MGYP000338837251	27240
MGYP000164739975	5016
MGYP000164739975	22126
MGYP000165057374	5017
MGYP000165653937	5018
MGYP000166569781	5019
MGYP000166845243	5020
MGYP000167213951	5021
MGYP000167606140	5022
MGYP000167951949	5023
MGYP000168464167	5024
MGYP000169440927	5025
MGYP000169811226	5026
MGYP000170246368	5027
MGYP000170745349	5028
MGYP000170745349	4833
MGYP000171168579	5029
MGYP000172368490	5030
MGYP000172647031	5031
MGYP000173020089	5032
MGYP000173448093	5033
MGYP000173758907	5034
MGYP000173989934	5035
MGYP000175230812	5036
MGYP000175533137	5037
MGYP000175810653	5038
MGYP000176159506	5039
MGYP000176579271	5040
MGYP000176889667	5041
MGYP000177722063	5042
MGYP000178400409	5043
MGYP000178786953	5044
MGYP000179279416	5045
MGYP000179610806	5046
MGYP000180028179	5047
MGYP000181156157	5048
MGYP000181510798	5049
MGYP000181741325	5050
MGYP000182108409	5051
MGYP000182577041	5052
MGYP000182874049	5053
MGYP000184018180	5054
MGYP000184444504	5055
MGYP000184896805	5056
MGYP000185396096	5057
MGYP000185714550	5058
MGYP000187206588	5060
MGYP000187487671	5061
MGYP000187877862	5062
MGYP000188319486	5063
MGYP000188623941	5064
MGYP000189078114	5065
MGYP000190085311	5066
MGYP000190430787	5067
MGYP000190894946	5068
MGYP000191398081	5069
MGYP000191838498	5070
MGYP000192983737	5071
MGYP000193286086	5072
MGYP000193571292	5073
MGYP000194056396	5074
MGYP000194467658	5075
MGYP000195253641	5076
MGYP000196063572	5077
MGYP000196409757	5078
MGYP000196766944	5079
MGYP000197463249	5081
MGYP000198129635	5082
MGYP000198996099	5083
MGYP000199265486	5084
MGYP000199662216	5085
MGYP000200044858	5086
MGYP000200359285	5087
MGYP000200848952	5088
MGYP000201894790	5089
MGYP000202297709	5090
MGYP000202632837	5091
MGYP000203048481	5092
MGYP000203393994	5093
MGYP000204269554	5094
MGYP000204887142	5095
MGYP000205246105	5096
MGYP000205631197	5097
MGYP000206021881	5098
MGYP000206337311	5099
MGYP000309291731	5300
MGYP000309562121	5301
MGYP000310365060	5302
MGYP000311050970	5303
MGYP000311333895	5304
MGYP000311809602	5305
MGYP000312252217	5306
MGYP000312662331	5307
MGYP000313571971	5308
MGYP000314148119	5309
MGYP000314448490	5310
MGYP000314931510	5311
MGYP000314931510	29647
MGYP000315282499	5312
MGYP000315813467	5313
MGYP000316859493	5314
MGYP000317247588	5315
MGYP000317629043	5316
MGYP000317988797	5317
MGYP000318274936	5318
MGYP000318688440	5319
MGYP000319660884	5320
MGYP000319660884	7368
MGYP000319660884	14651
MGYP000320053514	5321
MGYP000320311349	5322
MGYP000320716330	5323
MGYP000321205291	5324
MGYP000321554500	5325
MGYP000322475313	5326
MGYP000322967864	5327
MGYP000323224332	5328
MGYP000323621775	5329
MGYP000324032161	5330
MGYP000324576988	5331
MGYP000326006652	5333
MGYP000326415638	5334
MGYP000326789465	5335
MGYP000327233966	5336
MGYP000328049300	5337
MGYP000328760102	5338
MGYP000329123331	5339
MGYP000329123331	10371
MGYP000329123331	34834
MGYP000329481877	5340
MGYP000329893387	5341
MGYP000330198721	5342
MGYP000331163817	5343
MGYP000331839266	5344
MGYP000332238438	5345
MGYP000332813570	5346
MGYP000333091738	5347
MGYP000333580678	5348
MGYP000334763793	5350
MGYP000335045375	5351
MGYP000335373376	5352
MGYP000335831080	5353
MGYP000336119407	5354
MGYP000336994646	5355
MGYP000337594891	5356
